Datetime,Tweet Id,Tweet,Username,Sentimen
2021-03-17 12:10:12+00:00,1372158325492641793,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

480",jkmytime097,-1
2021-03-29 08:57:22+00:00,1376458449878327298,"@connectwjay @AREAJULID Karna ke bantu sama sekolah daring, guru² ingetin mulu kalo ada tugas dan kalo ada murid yang egak ngerjain tugas tetep aja di ingetin.. beda kalo udah offline",Lzrd02,1
2021-04-16 01:17:50+00:00,1382865787778596864,"@eko_kuntadhi Ga setuju nadiem dicopot. Gebrakan beliau itu bagus bgt di jangka panjang di saat kondisi normal. Kondisi skrng mah mau gimana pun pasti susah namanya belajar daring.
Kalau beliau diganti dng yg ""kolot"", mnrt sya blunder seorg jokowi knp mau sma yg muda yg punya gbrkan ""radikal"".",Blyatiful69,-1
2021-03-26 06:16:42+00:00,1375330852209451012,@rosyidtna Samawa ya ros,kuliahdaring,1
2021-03-26 14:51:55+00:00,1375460511953784835,"@jsnggiee @schfess Menurut ku sih tanggung jawab nya lebih gede daripada di smp, kalo daring bisa aja turun ke sekolah gitu",ttokieeya,1
2021-04-15 02:24:26+00:00,1382520159215112195,Kuliah daring absen doang. Gada yg masuk:((,HHAHspicy,-1
2021-04-01 16:56:23+00:00,1377666163514040321,Bahasa yg dipakai dalam buku ajarpun make bahasa baku yg jarang didenger sm anak2. Apalagi skrng jamannya sekolah daring:( guru cuma sebatas kasih link pembelajaran lewat youtube trus akhirannya dikasih tugas. Pdhl anak2 klo dikasih video pembelajaran cepet bosen:(,yuzysnt_,-1
2021-03-21 09:41:03+00:00,1373570338450255876,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap hari

#8etter108MP 

TAG : @g00kielucky 

2164",jkmytime097,-1
2021-03-23 10:56:57+00:00,1374314215691874306,"Belajar daring untuk anak TK
""Ma,tugas adek sudah selesai""
""Sini mama cek""
""Sudah benar semua kan ma?""
Terlihat mama dengan semangat menghapus dan membetulkan jawaban anaknya yang salah sebelum menyetorkan ke bu guru via photo di whatsapp
@aksarapediaID 
@raditriefananda",ZuhayRere,1
2021-03-17 00:57:02+00:00,1371988914022486018,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

213",jkmytime097,-1
2021-03-16 14:13:53+00:00,1371827059790647296,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

38",jkmytime097,-1
2021-04-09 01:45:05+00:00,1380335927302647808,"Emang deh belajar daring sambil diceritain emang bikin ngantuk banget, apalagi ceritanya tentang sel dll😭",bibulooii,1
2021-03-17 04:34:52+00:00,1372043736155189249,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

318",jkmytime097,-1
2021-03-28 23:42:20+00:00,1376318770856165380,Setelah setahun lebih akhirnya hari ini kuliah pake seragam wkwk meskipun daring wkwk ya okelah wkwk pake sepatu di kamar biar berasa kuliah offline wkwk,coupstastu1004,1
2021-04-04 12:33:24+00:00,1378687145838268418,"@jek___ @samsungID bismillah hp buat adekku sekolah daring 😭

Samsung Tetap Semangat Giveaway
#GalaxyA12 #GalaxyA02s 
Samsung Tetap Semangat Giveaway
#GalaxyA12 #GalaxyA02s 
Samsung Tetap Semangat Giveaway
#GalaxyA12 #GalaxyA02s 
Samsung Tetap Semangat Giveaway
#GalaxyA12 #GalaxyA02s 

BISMILLAH",ingatmeninggal,1
2021-03-17 14:09:49+00:00,1372188424275329029,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108M
598",jkmytime097,-1
2021-03-23 07:02:53+00:00,1374255312576729089,"@itsmekrieger Jadinya sering banget bingung. Ditambah pandemi, penghasilan orang tuaku makin menipis kak, belum lagi ibuku berjuang sendirian. Terus sekolah daring ini bikin aku jadi susah memahami materi, aku lebih suka dijelasin gitu kak. Padahal taun depan aku pengen jadi maba fk🥺 ttapi-",angkan0L,-1
2021-04-09 13:19:06+00:00,1380510583439511555,Dulu main mobile legend di troll myanmar sekarang di troll negara sendiri sama bocil bocil korban daring sekolah,arifyndamanik,1
2021-03-18 08:52:27+00:00,1372470944891949062,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap hari bismillah ya allah

#8etter108MP 
#8etter108MP

1036",jkmytime097,-1
2021-04-14 21:10:42+00:00,1382441204311158791,"abis daring disuruh ke sekolah ambil raport males bgt, ga ambil gpp kali ya😥",marppines,-1
2021-03-18 08:16:43+00:00,1372461952484577283,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

915",jkmytime097,-1
2021-04-07 06:36:53+00:00,1379684588360851457,"Dilema Daring, Sekolah akan Segera Tatap Muka ??? | Serba Serbi MMC

Wacana sekolah tatap muka kembali mencuat. Berdasarkan Surat Keputusan Bersama (SKB) Empat Menteri, pembelajaran tatap muka (PTM) secara terbatas akan dijadwalkan di tahun ajaran baru

https://t.co/oaM7V29kcz",e_zidny,-1
2021-03-18 14:09:39+00:00,1372550772861280259,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap hari bismillah ya allah

#8etter108MP 
#8etter108MP

1112",jkmytime097,1
2021-03-25 04:23:23+00:00,1374939947468132353,"@rasakarsa_lara krna selama ini aku belajar cuman ngandelin hp, sedang aku sehari pegang hp tdk full, krna aku tinggal di asrama yang seharusnya bawa hp sj tdk boleh, tapi ini dibolehkan krna untuk daring (maaf kak jadi curhat)
dan aku ada keterbatasan biaya kalo mau beli buku",fafinfa98_,-1
2021-03-16 04:35:32+00:00,1371681516988768256,"Capek. Setahun kita udah sekolah daring,makin lama makin bosan. Ditambah tugas daring dan video sering,masuk sekolah jarang. Belum tau kapan masuk sekolah? :( 😒",Muhammad_KyovaN,-1
2021-03-31 08:54:12+00:00,1377182428964417537,"Kuliah daring.  join meeting, matiin camera, matiin microphone. Tidur... 😴",Ahmad_nurkih,1
2021-04-06 13:40:52+00:00,1379428900015460358,"@eajoyous halooo. aku bukan sender, tapi boleh bantu isi kuesioner uji coba ku juga? kriterianya mengikuti kuliah daring. berikut linknya. terima kasih 🙏
https://t.co/d78KGmlUDm",iamahooman2412,1
2021-04-08 02:05:28+00:00,1379978671281172482,"sekolah ku libur apa daring sih, dari senin gaada pemberitauan apa apa😭😭",hooniepann,-1
2021-03-21 11:06:14+00:00,1373591776997478401,"@tanyainrl Ini mah emg bener, muridku SMP aja udh gamau sekolah krn capek katanya kalo daring. Akhirnya dia keluar dari sekolah trs katanya mo nikah",mlnaeye,-1
2021-03-21 09:46:25+00:00,1373571692690173961,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap hari

#8etter108MP 

TAG : @g00kielucky 

2215",jkmytime097,-1
2021-04-09 11:47:19+00:00,1380487484723789826,"Kapan sekolah?? Ga sanggup akutu daring teross 🥲 ngajarin nulis bahasa indo aja susah, ini nulis hanzi 🤕🤕 https://t.co/TGKRD1sDgx",Mon_MewGulf,-1
2021-04-05 00:28:17+00:00,1378867050454511617,"@winterbearkthpx Janlup mandi ya kalo lagi sekolah daring/kuliah/kerja semangat buat hari ini, janlup sarapan juga have a nice day💗",jasmineueo,1
2021-04-03 18:50:43+00:00,1378419711520608258,"@subtanyarl Serba salah. Tar di ig bilangnya udah kangen bgt vibe sekolah, kapur kapur kelas, bau sepatu lembab, main hp diem diem pas nguru ngajar. Di twt bilangnya nyaman daring. Gapaham maunya gimana.",indiiikk,1
2021-03-26 03:04:29+00:00,1375282481293762564,Ponakan sy aja sekolah daring tiap hari bosan https://t.co/l8orDrBclm,sayasella,-1
2021-03-31 02:46:51+00:00,1377089981928235015,sekolah daring bikin lupa hari😭,mixcellarwater,-1
2021-03-26 23:00:08+00:00,1375583377072381952,"Setahun belajar daring ,sekali berangkat langsung ujian
Sama kaya LDR sama doi ,sekali ketemu dikasih undangan nikahan doi sama yang lain
Sakitnya gak ketulungan 
🤣🤣🤣

@ojo",shantie_chua,-1
2021-03-17 01:09:53+00:00,1371992149261099010,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

255",jkmytime097,-1
2021-03-30 11:21:09+00:00,1376857020259700745,Sebenarnya situasinya dilema sekali. Kita pastinya gak ada yang mau terus-terusan daring karena banyak sekali kendala daring ini terutama tugas kuliahnya gak ngotak dan kendala jaringan serta keuangan. Dan kuliah daring ini susah sekali menangkap dan memahami materi kuliah.,ahsanuz_zikri,-1
2021-04-05 10:06:03+00:00,1379012451094552576,"Guru Positif Covid-19, Satu Sekolah di Pelalawan Kembali Belajar Daring https://t.co/htRR1xeOgM https://t.co/IcJK7qTUt7",Riau1Official,1
2021-03-31 08:42:00+00:00,1377179359815950340,"@itachidanna halooo. aku bukan sender, tapi boleh bantu isi kuesioner uji coba ku juga? kriterianya mengikuti kuliah daring. berikut linknya. terima kasih 🙏
https://t.co/d78KGmlUDm",iamahooman2412,1
2021-03-18 08:45:15+00:00,1372469134852648962,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap hari bismillah ya allah

#8etter108MP 
#8etter108MP

1011",jkmytime097,-1
2021-03-26 02:35:00+00:00,1375275060135530505,"tms! yuk yang lagi daring, offline, sekolah, kuliah, kerja, biar ga bad mood mampir kesini😃 https://t.co/hKrMP5bV83",treasuremfess,1
2021-04-08 23:57:27+00:00,1380308842966228996,"@BTSVotingIndo @BTS_twt Pelajaran dari sekolah:) yg daring gak masuk di otak plis

I Vote #BTSARMY for #BestFanArmy at the 2021 #iHeartAwards (@BTS_twt)",Lovearm64710351,1
2021-03-18 10:57:42+00:00,1372502466437160966,"Ngajar kuliah daring sambil nulis dan baca buku John Steinbech. Duniaku telah berubah. Sekarang aku bisa bahagia, sekalipun sangat sibuk. Moga teman2 juga begitu. 🙂 https://t.co/TGhkZjxvvU",arafat_nur,1
2021-04-05 03:08:37+00:00,1378907398425833474,Rayyan excited nak pergi sekolah harini. Sbb harini dah start bawak buku ikut time table. Dan seronok sbb harini menu kantin ada ayam uncle bob 😅. Inara macam biasa. Pagi pagi pandang cikgu daring je. Muka xde perasaan. Tp bagusnya xnangis. Kalau tidak.. adoyainya pun...,Lailatool_Sari,1
2021-04-04 17:19:35+00:00,1378759165737279488,"Mau nanya, kalian masih daring ya sekolah/kuliah?",calistasiesta,1
2021-04-04 15:20:28+00:00,1378729188631306245,"@acnabelle halooo. aku bukan sender, tapi boleh bantu isi kuesioner uji coba ku juga? kriterianya mengikuti kuliah daring. berikut linknya. terima kasih 🙏
https://t.co/d78KGmlUDm",iamahooman2412,1
2021-03-22 12:07:46+00:00,1373969651898544132,"@biutiblender Sebelumnya selamat kak uda lolos snmptn semoga sukses selalu buat kedepannya🌟 Makasih uda ngadain ini. Aku mau nomor 2 kak, buat persiapan belajar utbk dari sekarang karena selama daring banyak waktu luang. Semangat kak!",cheesewithcoco,1
2021-03-24 11:22:20+00:00,1374682991125876737,@YedamAsahiNoona @treasurebabble BOLEH KAK? Ya ampun aku ngerasa ga belajar samsek selama daring skskskks🤧 btw aku kelas 10..,istrinyaharutok,1
2021-03-26 04:35:20+00:00,1375305341664043009,"wkwkwk nginep kok tiap minggu, dipikir gue tiap malem tuh nggak ngerjain tugas apa? liatnya cuma gue yang mainan hp doang? terus bandingin adik gue yang paginya belajar, daring, terus gue cuma rebahan? pernah liat gak kalau anak lu yang satu ini aktifnya malem? gak pernah.",Magnoliance,1
2021-03-31 13:27:47+00:00,1377251278183493633,sekian lama gue ga ketemu dia karna daring sekalinya ketemu dia di sekolah malah jadi suka lagi sama dia,bbysadgurll_,1
2021-03-26 03:01:39+00:00,1375281766815072257,"mau nanya,kalian ujian sekolah daring/luring?",yuwinkiddo,-1
2021-04-05 01:46:43+00:00,1378886787439849473,@TAEGVKK Aku udah ga daring tapi hrs belajar buat utbk🤯,yoonieggs,-1
2021-03-17 09:30:42+00:00,1372118184484999174,"Tahun lalu di tanggal ini kuliah daring pertama kali dimulai. Pengumumannya cuma 2 minggu, la kok ternyata udah setahun aja. Pas itu lagi nemenin @ilmaalh review TA. Trus besoknya aku. La sekarang nggak kerasa aku udah ngerjain TA lagi.",pramdy1899,-1
2021-03-16 23:12:28+00:00,1371962601156923392,"Putra Sule Nyaman Sekolah Daring, tapi Kangen Teman-teman Sekolahnya
https://t.co/Y1kcA8mBtb",kompasiana,1
2021-04-13 01:49:02+00:00,1381786472789860352,"ih aku tuh aneh ya... giliran udah libur rajin belajar, pas daring gapernah belajar...",yuqisoxn,-1
2021-03-21 12:31:22+00:00,1373613200722124806,"@sherpa701 Bismillahirrahmanirrahim.

Kalo berhasil buat anak murid belajar daring. 
🙏🙏🙏",lagvifadil7,1
2021-03-29 13:46:38+00:00,1376531247879446537,KENAPA PAS AKU UDAH PW DARING EH TBTB DISURUH MASUK SEKOLAH??? 😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀,triantafyllaaa,1
2021-03-17 17:23:18+00:00,1372237117208731649,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

638",jkmytime097,-1
2021-04-01 18:07:17+00:00,1377684005273755648,"@purplenhypen iyaaa mmg lama si muponnya, gegara sekelas mulu. skrg kan karena daring n udah beda sekolah juga, akhirnya mupon😭✊",seashoonie,1
2021-04-06 12:46:53+00:00,1379415314538979328,"@YantoJeri Lancar lae, US di rumah saja 😀
Sistemnya SPD sekolah Pembelajaran Daring",BanjarnahorIwan,1
2021-03-29 11:54:21+00:00,1376502988110356481,"@schfess Normal,tp setelah belajar daring setahun kok kayak  keterbelakangan mental :)",moominituperi,1
2021-03-25 09:12:49+00:00,1375012787026501634,"@tryinsleepvvell belajar daring, gak ada unas, sekolah negeri pake zonasi.. gak ada ambisi wesan, cuma bisa nuruti keadaan sedih bet",rhmaaw,-1
2021-04-06 02:17:18+00:00,1379256872897679362,@qilaruby Aku pas daring pernah ketiduran trs mm lewat bangunin 'HEH SEKOLAH GA KAMU' PANIK GA? PANIK GA? PANIKLAH MASA GA. kujawab ga kl mah hiks GA NGERTI ANJIR PTS AKU BUKA BRAINLY SEMUA😭,jaeclownx,1
2021-03-31 10:59:41+00:00,1377214007342362630,"[SURVEI AKADEMIK]

Halo sobat MIPA!
Gak kerasa ya udah setaun aja kita kuliah daring. Nah terkait hal ini, UGM mengadakan survei nih untuk mengetahui proses dan hambatan dalam pelaksanaan KBM Daring dari perspektif mahasiswa. https://t.co/ucgyKHHnMh",bemkmfmipaugm,1
2021-04-07 18:26:11+00:00,1379863086840995842,"Seluruh ribut² sekolah daring VS luring ini sebenarnya *menelanjangi* banyak hal dalam dunia pendidikan:
Semua kena sikat, dari siswa itu sendiri, ortu, guru, sekolah, pemerintah, stakeholder lain.",kata_atina,-1
2021-03-21 16:51:43+00:00,1373678719710109698,"@tanyainrl Logis sihh asli baru banget kejadian di orang deket. Kalo daring gini anak2 sd smp tuh apalagi yg ga diawasin orang tua tuh kasian. Mereka bisa bolos belajar, trus main ke tmpt yg ga jelas. Kalo di sklh kam mending, msh diawasin",saltycaramey,1
2021-04-09 19:33:47+00:00,1380604875587735552,"Belum masuk kuliah aja udah disuruh daring jam 8 pagi, awal yang buruk",Adriannurr,-1
2021-04-03 05:16:17+00:00,1378214750828392448,"Sulit berempati. Warga kota kelas menengah adalah yang paling sakit🤬🤬🤬
Sudah bbrp kali mendapati temen kelas menengah ((dari kota)) yang mengeluhkan bandelnya org daerah soal Covid ini, ga hanya soal sekolah daring sih, tp banyak aspek.
Semua yg diomong cm opini bias. Bangsat! https://t.co/TFDB15cfvW",Kaizertiyo,-1
2021-04-07 16:51:17+00:00,1379839206361456641,mantap bg yogi pemilihan kata sangar membuat anda terlihat gagah tp syg ga dijabarin alasan rinci kenapa milih sekolah/kuliah daring malah isinya cmn marahin yg bales dan nyalahin org miskin😥 https://t.co/cJm6PukIwE,matimatikawan,-1
2021-03-18 02:47:58+00:00,1372379220458938373,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

729",jkmytime097,-1
2021-03-16 12:36:10+00:00,1371802468774866946,"@trailerjhope @realmeindonesia Bismillah karna hp ini udah parah, mau hp baru biar kuliah daring lancar. #8etter108MP",blacksvvanz,-1
2021-03-18 14:24:48+00:00,1372554585861103617,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap hari bismillah ya allah

#8etter108MP 
#8etter108MP

1192",jkmytime097,-1
2021-04-07 00:59:35+00:00,1379599704112078850,"@kiexneo ╭┈─────── ೄྀ࿐ ˊˎ-
╰┈➤ ❝ [jangan lupamandi, makan, bersyukur, semangat daring/sekolah/kuliah/kerja, semoga harimu menyenangkan!🌸 ] ࿐ྂ
              —— —͙ – -
                ˚  ·         
       * ˚ ✦ ❞",vtaenishiniki,1
2021-03-25 01:00:27+00:00,1374888878159527937,@peachiesjungjae Sekolah gw ga ngadain daring dr awal libu👩‍❤️‍💋‍👩👩‍❤️‍💋‍👩👩‍❤️‍💋‍👩,jaemincutee,1
2021-04-01 16:53:31+00:00,1377665439086510080,"@cuitantheboyz Ya belajar dulu sih baru nghype, atau bareng2 yang penting ngga kebablasan sampai lupa belajar. 

Kalo dulu bikin jadwal. 
Pagi, daring. 
Tengah hari, hype tbz
Maghrib-8pm belajar/nugas
Sisanya nghype lagi sampai ngantuk.",retnothreeleo,1
2021-04-05 00:43:37+00:00,1378870909449109504,"@baebiws Janlup mandi ya kalo lagi sekolah daring/kuliah/kerja semangat buat hari ini, janlup sarapan juga have a nice day💗",jasmineueo,1
2021-04-16 05:37:04+00:00,1382931024770867200,"Zaman Belajar Daring, Kok Mayoritas Guru Masih Gaptek
https://t.co/Dg4SKZCFni",inikatasultra,-1
2021-03-16 02:45:08+00:00,1371653730488049667,"@bataskhayal Belajar daring nggak enak ya, kurang bikin semangat alias vibe nya ngantuk karena di rumah.",Davion_Gevariel,-1
2021-03-19 04:31:07+00:00,1372767565613731844,"Presiden @jokowi dan 2 menteri yang menaungi pendidikan kompak bahwa sekolah harus segera dikejar untuk tatap muka. Terutama dengan pasang target vaksinasi guru selesai bulan Juni.

Menko PMK bahkan berpesan daerah zona hijau-kuning jangan ikut-ikutan onlan onlen, dorang daring. https://t.co/ITXV4e7JbR",perupadata,1
2021-03-16 08:08:18+00:00,1371735059540013057,"Jujur aku tu pengen banget ke Banjarmasin. Udah setahun lebih gak ketemu adik sendiri, dia juga belum pernah ketemu lagi sama keponakannya. Ketemu pas awal lahir doang. Waktu ortu bulan November kemarin ke Jogja, dia gak ikut karena sibuk kuliah daring.",Lrzyw,1
2021-03-17 04:34:40+00:00,1372043686662397952,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

317",jkmytime097,-1
2021-04-07 00:56:34+00:00,1379598943135227905,"@naku_theCat22 ╭┈─────── ೄྀ࿐ ˊˎ-
╰┈➤ ❝ [jangan lupamandi, makan, bersyukur, semangat daring/sekolah/kuliah/kerja, semoga harimu menyenangkan!🌸 ] ࿐ྂ
              —— —͙ – -
                ˚  ·         
       * ˚ ✦ ❞",vtaenishiniki,1
2021-03-28 15:50:27+00:00,1376200015954112518,"@tanyainrl semenjak daring klo mau ulhar, uts gue jrg belajar",haruechn,1
2021-03-29 00:11:32+00:00,1376326118039384064,@014SKZ mau sekolah daring🙇🏻‍♀️,ezkazet,1
2021-04-05 01:15:15+00:00,1378878868732342274,"@olatte_milky Janlup mandi ya kalo lagi sekolah daring/kuliah/kerja semangat buat hari ini, janlup sarapan juga have a nice day💗",jasmineueo,1
2021-03-26 00:15:20+00:00,1375239910903357442,"Mulai dari penyusup di kelas, ada yg pake nama orang lain di zoom, modus2 nyontek baru di era belajar daring, 

Emang gabisa ya kuliah tuh sederhana saja?",osmondiet,-1
2021-03-21 14:03:48+00:00,1373636464014073857,@shinyskxngr Iyaa 😂 aku dari maret taun kmaren belon sekolah kamu daring atau luring,ixxxwxxa,1
2021-04-09 11:07:51+00:00,1380477552150544394,"Underage seneng bner lulus sekolah doang, padahal pas daring juga seringnya ga merhatiin materinya https://t.co/echgTqp6h7",khrisnaftw,1
2021-04-01 12:19:11+00:00,1377596403380154371,"Siswa MIN 14 Nagan Raya di Aceh terpaksa mengikuti ujian daring di kebun sawit, karena jaringan internet di sekolah mereka tidak stabil. #publisherstory https://t.co/zFsjaxE3en",kumparan,-1
2021-04-08 12:16:19+00:00,1380132396352200708,@urstarrlight kuota juga dh dikasih gratis dri pemerintah. nnti kalau gak naik kelas baru deh nnti nyalahin sekolah daring ini itu,pruistins,1
2021-04-16 07:07:24+00:00,1382953756552089601,"Ketua MK Anwar Usman memberikan kuliah umum dengan tema “Kewenangan Mahkamah Konstitusi Republik Indonesia Dalam Wewujudkan Keadilan Sosial” di Sekolah Tinggi Ilmu Hukum Muhammadiyah Bima secara luring dan daring, Senin, (12/04/2021). 

#MengawalKonstitusi
#SalamKonstitusi
#MKRI https://t.co/SEZ3o3MkKA",officialMKRI,1
2021-03-24 10:23:59+00:00,1374668309036036099,"Sch! Ada gak sih sekolah kalian yang nanyain atau buat angket gitu tentang keluh kesah selama daring? 

Bukan masalah internet aja yaa, kek tugas banyak atau sering mendadak dikasih tugas atau dikasi tahu ulangan",subschfess,1
2021-03-18 01:57:07+00:00,1372366425956831232,"sch! kalian udah ada yg sekolah offline belum?
so far enakan daring atau offline sii

✄・・・
🤔 Trivia: (-x)² ≠ -x²",schfess,1
2021-03-19 08:29:26+00:00,1372827539803009024,"@schfess yah dah ga ada waktu lg masuk sekolah, bentar lg usbn dan daring😔 tau2 utbk heuheuheu",maslerry,-1
2021-04-10 15:23:06+00:00,1380904176314511362,"Untuk memenuhi tugas mata kuliah Profesi Pendidikan, saya meminta bantuan warganet untuk mengisi kuisioner mengenai ""Kesulitan Guru dalam Proses Belajar-Mengajar pada Daring selama Pandemi"". Kuisioner ini di khususkan untuk Para Guru yang bekerja dibawah suatu instansi.",whrstheavocados,1
