Datetime,Tweet Id,Tweet,Username,Sentimen
2021-03-21 09:45:38+00:00,1373571494337515523,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap hari

#8etter108MP 

TAG : @g00kielucky 

2208",jkmytime097,-1
2021-03-16 11:19:18+00:00,1371783125571801091,membuat pc abal-abal dengan tema ✨jejermanan✨ https://t.co/qbvhsz6AIU,kuliahdaring,-1
2021-03-16 15:24:06+00:00,1371844731022544903,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

120",jkmytime097,-1
2021-03-18 09:09:33+00:00,1372475251062231040,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap hari bismillah ya allah

#8etter108MP 
#8etter108MP

1077",jkmytime097,-1
2021-03-28 12:24:08+00:00,1376148096812412929,"@dfitriani1 @dr_koko28 Anakku memang masih belajar secara daring, dan gak ada masalah.

Kalau kamu pengen anakmu sekolah tatap muka, sementara sekolah masih tutup ya udah.. sekolah sendiri aja 🤣🤣",Inoe_182,-1
2021-03-18 08:32:17+00:00,1372465872137191425,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

972",jkmytime097,-1
2021-03-18 08:54:40+00:00,1372471505292955649,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap hari bismillah ya allah

#8etter108MP 
#8etter108MP

1049",jkmytime097,-1
2021-03-16 17:35:38+00:00,1371877835426557954,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

186",jkmytime097,-1
2021-03-25 01:13:51+00:00,1374892252829417474,"@na_dirs Nitip ya Gus 🙏🏻 buat yg butuh belajar bhs inggris private dan daring bisa hubungi nomor di bawah ini. Cocok buat yg baru mau belajar, mau memperlancar, atau pun persiapan buat TOEFL dan nulis essay 😊 https://t.co/LfzMayHdc2",mysunsetsky,1
2021-03-24 10:23:59+00:00,1374668309036036099,"Sch! Ada gak sih sekolah kalian yang nanyain atau buat angket gitu tentang keluh kesah selama daring? 

Bukan masalah internet aja yaa, kek tugas banyak atau sering mendadak dikasih tugas atau dikasi tahu ulangan",subschfess,1
2021-03-17 13:58:09+00:00,1372185490313469957,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

536",jkmytime097,-1
2021-03-24 16:51:00+00:00,1374765703161540615,"gak tau gimana sih, tapi kok mahaaaal banget dan dia kaget harus bayar penuh padahal sistem kuliah masih daring dan keluarga dia juga termasuk golongan menengah ke bawah. awalnya dia berat hati, tapi akhirnya mutusin untuk lanjut setelah sy yakinkan.",sensashon,-1
2021-03-18 13:58:33+00:00,1372547980394328064,Survey ini ditujukan kepada seluruh siswa yang masih duduk di bangku sekolah dan mengalami pembelajaran daring. Respon dari kalian sangat berarti bagi kami. Kami juga menjaga privasi atau data pribadimu sebaik mungkin tanpa menyebarkannya dalam bentuk apapun karena form (cont...),pplhastag,1
2021-03-18 15:11:02+00:00,1372566218650001409,"Sekolah kuy bosen daring

#OneItSelcaDay #OISD
#X1 #HYEONGJUN
@x1official101 @x1members https://t.co/kVNpmuqa4G",HCFullsunGirl,-1
2021-03-18 09:14:03+00:00,1372476380156362754,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap hari bismillah ya allah

#8etter108MP 
#8etter108MP

1099",jkmytime097,-1
2021-03-17 14:06:33+00:00,1372187603580035074,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

578",jkmytime097,-1
2021-03-21 14:36:18+00:00,1373644641355001860,@tanyainrl menurutku ya gapapa mending sekolah dgn patuhi prokes aja dari pada kita daring eh sekolah sebelah bunting. daring jg bikin gapaham maateri pelajaran jg asdghjll,jeongwuuuu,1
2021-03-17 08:28:29+00:00,1372102528440012804,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

379",jkmytime097,-1
2021-03-17 14:38:21+00:00,1372195605326430208,"Semangatnya luar biasa!

Horor Korona di Banjarmasin: Tak Punya Akses Internet Siswi SMKN 1 Ini Sendiri ke Sekolah Ujian Daring https://t.co/UMvDXxlRUo via @bebasbaru",bebasbaru,1
2021-03-25 14:02:04+00:00,1375085577561796611,@johnnysvlog udah tapi di bagi 2 sesi. mls bgt ke sekolah enak daring 😩,JAEYKYU,1
2021-03-19 02:25:18+00:00,1372735902598897664,"Pada dasarnya sekolah, kuliah dan bekerja secara daring ini sangatlah membosankan.",Utomoputraa,-1
2021-03-18 03:17:35+00:00,1372386673057665029,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

897",jkmytime097,-1
2021-03-17 14:03:54+00:00,1372186938858336263,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

561",jkmytime097,-1
2021-03-24 04:08:43+00:00,1374573870749949957,Dari pagi daring kuliah ditambah ngezoom kerja yuk semangat yukk pastii bisaa✨,afiyahnii,1
2021-03-16 17:37:42+00:00,1371878353322401795,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

197",jkmytime097,-1
2021-03-29 04:59:09+00:00,1376398499986558977,"@dfitriani1 @Inoe_182 @dr_koko28 Khan emang lebih sehat kalo sekolah daring, anak2 bahagia
Ndak ada cluster mabar khan...
Keputusan jempol pokoke sekolah online ini https://t.co/wCk0O783RK",RasputinKW,1
2021-03-30 12:13:51+00:00,1376870283416457221,"#CeritakuDiRumahAja

Belajar masak dari kursus daring adalah sebuah investasi yang tidak sia-sia kok.

Tapi beda cerita kalau tidak ada hasil yang patut dibanggakan.

#JurnalNolep",JurnalNolep,1
2021-03-17 12:04:57+00:00,1372157003527725062,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

452",jkmytime097,-1
2021-03-20 15:26:09+00:00,1373294800854605824,"Buat mba mba remaja, kelian tiap hari kuliah daring, engga kerja, tapi kok sering bgt ke mall, tiap hari nongkrong di kafe. Tolong kasi tau kakaknya ini, kalian dpt duit dari mana sih ajg, aku juga mau.",Tuantongki,-1
2021-03-17 13:59:04+00:00,1372185721239261185,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

541",jkmytime097,-1
2021-03-19 08:01:01+00:00,1372820389110247424,@Jujaehae_ sama tahun depan aku juga lulus kaya sayang aku baru masuk sekolah itu 8 bulan abis tuh daring 😭 semoga akhir kelas nanti masuk 😣,doyyiee_,1
2021-03-26 12:26:09+00:00,1375423830034837504,"Sekolah daring di rumah bikin gwe makin males ketemu sama bales chat temen apalagi respon dari cwo yang deketin, kecuali pas butuh doang.... 

#Kata #ungkap",BySvge,1
2021-03-29 01:24:13+00:00,1376344409575333889,@zoelfick Kemungkinan karena sekarang anak2 sekolah nya daring jadi pada main di jalanan,ralmuft,1
2021-03-21 15:39:13+00:00,1373660477302075398,"Sekarang pas daring pengennya sekolah offline kaya dulu, mauku apasih https://t.co/p754YB5FXD https://t.co/HkvV4hoRBR",HeartKatsuki,1
2021-03-18 02:36:39+00:00,1372376374900486144,"serius nanya, anak sekolah sekarang masih pake kurikulum K13? separah ini ya belajarnya? terlepas dari sekarang semuanya daring jadi apa apa tuh emang berat banget ngejalaninnya, biar bagaimanapun belajar emang paling efektif offline.

p.s.
lulus SMA 8 tahun lalu, masih KTSP (?) https://t.co/l3JeKanQyr",gerukokeishin,-1
2021-03-17 06:47:11+00:00,1372077035359629314,"Udh belajar di sekolah, langsung di lanjut di rumah sama daring 

ITU GURU PUNYA MASALAH APA NJING?",jaykiyowo,-1
2021-03-17 08:31:17+00:00,1372103230453256194,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

396",jkmytime097,-1
2021-03-22 06:19:03+00:00,1373881894735990787,haha hehe sekolah daring udah tugas akhir aja,yedamactor,1
2021-03-17 12:08:37+00:00,1372157923573469184,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

470",jkmytime097,-1
2021-03-17 14:09:33+00:00,1372188357669707789,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

596",jkmytime097,-1
2021-03-17 00:56:54+00:00,1371988883143946240,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

212",jkmytime097,-1
2021-03-18 03:09:23+00:00,1372384609325871107,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

849",jkmytime097,-1
2021-03-18 08:24:15+00:00,1372463851426381826,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

946",jkmytime097,-1
2021-03-19 05:20:26+00:00,1372779978236981251,"@myXL Sekolah Daring #XtraKejutam #XteaBisa

Ikutan Yook @NiaKastuari @elangkesepian @Erkis_ABG",vpn_6666,1
2021-03-22 15:33:27+00:00,1374021413967855620,"Ada beberapa orangtua yg gapaham peran dan tanggung jawabnya, seperti nuntut hasil terbaik dari anaknya, padahal ga nemenin prosesnya. Apalagi saat kondisi kayagini, anak anak yg mulai bosen sama belajar daring. Mereka butuh 'temen' buat nanya saat ada tugas yg sulit",neverflatttt,1
2021-03-26 08:42:08+00:00,1375367453065179141,"@bbeomah Kalo pengeluaran kuota buat sekolah daring, krn di rumah sy pake wifi jadinya gaada pake kuota :D 

Kalo untuk tmn tmn yg di rumahnya gapake wifi, tergantung kbm masing2 sekolah sih, ada bbrp sekolah yg melaksanakan zoom meeting dll. Ada juga yg cuma ngasih materi😄",xenoleemarkie,1
2021-03-20 15:57:31+00:00,1373302692446093320,"Capek semua. 

Dulu waktu kuliah luring, aku naik sepeda ke kampus. Ya walaupun kuat 2 tahun doang. 
Dan kuliah daring, apalagi bimbingan online kagak enak sama sekali. Terpaksa🙄🙄👌 https://t.co/BcwAt39YKH",filingcode_,-1
2021-03-22 08:11:48+00:00,1373910266644029440,"SKB Jilbab di Sekolah, Bentuk Fobia Syariat

Belum usai masalah daring yang membuat sebagian besar orang tua pusing mendampingi anaknya belajar. Bahkan ada yang 'darting' hingga tega melukai anaknya. Ditambah lagi, dengan anak-anak yang semakin ketergantungan terhadap HP sehingg https://t.co/awxxjjyMT9",Ade55394217,-1
2021-03-30 21:30:03+00:00,1377010258711879687,Anak2 dikasih hp buat dipake sekolah daring bukannya diisi pelajaran malah diisi embun pagi dan seberkas sinar mentari fajar ini,Rahwana060810,1
2021-03-29 05:35:54+00:00,1376407747927797767,@nasigoreng_____ @kuliahdaring fid aku gak mau ya wkwk,megaslsty_,-1
2021-03-23 11:10:14+00:00,1374317559424577536,"Sch! Gimana si cara biar waktu daring keliatan kek sekolah online beneran dimata ortu? sumpah cape banget disangkanya pemales,maen hp Mulu padahal lagi ngerjain soal di Gugel form atau bahas materi di GC. Capek gini terus:'(",schfess,-1
2021-03-29 11:54:21+00:00,1376502988110356481,"@schfess Normal,tp setelah belajar daring setahun kok kayak  keterbelakangan mental :)",moominituperi,1
2021-03-25 01:37:29+00:00,1374898198813179909,kalo dipikir pikir enakan kuliah lewat daring tapi temen temennya offline,lowvyu,1
2021-03-25 02:31:31+00:00,1374911797573025792,"Anak baik,
Pagi ini cerah sekali, alhamdulillah. 

Aku baru saja selesai kuliah daring via gmeet, mata kuliah islam di indonesia. Aku kebagian presentasi di minggu ke 7, membahas tentang MUI. Wow",bulestari_,1
2021-03-16 13:57:30+00:00,1371822940006707201,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP 

6",jkmytime097,-1
2021-03-18 02:54:20+00:00,1372380823563816960,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

770",jkmytime097,-1
2021-03-17 12:13:01+00:00,1372159032379641859,"@junkyukimYG pentingg banget. soalnya kelas 7 itu basicnya. apalagi aljabar. sampe kapanpun pasti bakal ketemu sama yg namanya aljabar. semangat yaa, daring gini emang susah 🥲 yang penting konsisten dan punya target aja kalau belajar",nyeondy,1
2021-03-21 06:18:27+00:00,1373519354831147010,"@Jinggaviolet3 Laaahhhh koq hampir sama dgn saya semalem pas diskusi bareng adik² kandung cuma beda cerita aja.

Bagaimana pun suksesnya adik² kandung saya masih ada kakaknya (saya) yg pernah bantuin kuliah mereka.

Jadi biarpun saya hanya mitra ojek daring, mereka tetap segan dgn saya 🙏😊",papa_eko_,1
2021-03-24 10:59:47+00:00,1374677317004357632,@subtanyarl ya allah nder kurang bersyukur amat lu. liat kebawah masih ada yg butuh hp buat daring. dapet hp apa aja bersyukur dia yg penting bisa sekolah online,veritaaseerum,-1
2021-03-28 18:34:59+00:00,1376241423280828416,"@illecebrachim ga sopan rasanya klo manggil nama doang aksksk😭 sekolah daring kok tpi gpp udah prnh tidur jam segini aku tuh hehe. oke besok lanjut ya, lagi anget2nya banyak yg mau dibahas😂

good night 🌙 dan slamat hri senin😶",melodicallight,1
2021-03-17 01:00:53+00:00,1371989886266314752,"@markleebase MAKASIH BANGET LOH NDER, GUE JADI SEMANGAT BUAT KULIAH DARING WKWK",leemarkies02,1
2021-03-18 08:50:36+00:00,1372470480779669509,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap hari bismillah ya allah

#8etter108MP 
#8etter108MP

1026",jkmytime097,-1
2021-03-20 08:56:04+00:00,1373196633349844999,"Kunjungan ke SMK KRIDA MANDIRI Desa Bojongsari, Aipda Hailani (Bhabinkamtibmas) menyampaikan himbauan agar meningkatkan keamanan sekolah selama proses belajar mengajar dengan metode Daring guna menghindari aksi pencurian di lingkungan sekolah, Sabtu (20/03/2021) https://t.co/hWuUFwhBmy",HumasPolsekKed4,1
2021-03-18 02:47:32+00:00,1372379113143431170,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

726",jkmytime097,-1
2021-03-27 15:07:31+00:00,1375826824387833857,@aaaaalucukkkkk @kuliahdaring Wkwkwk,mieayamjugasuka,1
2021-03-25 03:50:18+00:00,1374931623909629958,"kampus gue freak bgt, mahasiswa kuliah nya masih daring, tapi kampus dipake buat tempat syuting, LOL. 😏",jicminz,1
2021-03-17 13:48:11+00:00,1372182980169404416,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

482",jkmytime097,-1
2021-03-22 10:48:32+00:00,1373949710348611588,"@itzlisaaao_c Eeelll jangan depresot ya ayo dijalanin sekuatnya emang daring berat, kudoain semoga bisa segera kuliah offline. Mgkn coba mikirnya kalo ini pelajaran salah satu hal terpenting dalam hidupmu? Biar terpacu buat belajar lbh keras lagi gitu. Pokoknya semangat ya el 💜💜",beeyeolbi,1
2021-03-23 12:22:49+00:00,1374335824532107269,@aaaaalucukkkkk Cariin dong biar aku marah,kuliahdaring,-1
2021-03-24 02:13:37+00:00,1374544904789975040,"Hallo #SobatUTJkt
Pelatihan Keterampilan Belajar Jarak Jauh (PKBJJ) masa 2021.1 dilaksanakan secara daring melalui aplikasi Zoom &amp; Ms. Teams pada tanggal 27 dan 28 Maret 2021.

Yuk segera cek jadwalmu pada website https://t.co/aDfFUtoKUN jangan sampai salah jadwal ya! https://t.co/YsOoyjQM5p",UT_Jakarta,-1
2021-03-17 08:30:59+00:00,1372103157208150019,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

394",jkmytime097,-1
2021-03-22 00:45:04+00:00,1373797845250183169,"@punyasuga19 @wixxiwms @SherlyFrntn @janeeyeehh @tennvelys @vivaskinfood @hye0njinn @sgraddict09 @musicphilee @jungya17 @marinayse @KimsMilady @jyoonieoush @sabisabinya @tanyainrl Nah bener nih, sekolah daring yg makin pinter mak/kakak nya bkn anaknya, soalnya klo ada tugas² malah yg ngerjain mak/kakaknya, yg punya tugas ngentengin maen hp mulu, kzl",barebearsz,1
2021-03-17 13:50:36+00:00,1372183588934852609,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

493",jkmytime097,-1
2021-03-17 12:08:12+00:00,1372157820339056645,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

468",jkmytime097,-1
2021-03-16 11:58:29+00:00,1371792985826881539,Gak siap kuliah gak daring.,Kelvincdr,-1
